round, random_action, action, bestAction, profit, whitenoise
2358, 0.409111, 0.493953, 0.545445, 0.534230, 0
2359, 0.314452, 0.494130, 0.592774, 0.539041, 0
2360, 0.601807, 0.473110, 0.449096, 0.560895, 1
2361, 0.283254, 0.490476, 0.608373, 0.440542, 0
2362, 0.282843, 0.494965, 0.608578, 0.602246, 0
2363, 0.802721, 0.494964, 0.348640, 0.602449, 0
2364, 0.804312, 0.486667, 0.347844, 0.339343, 0
2365, 0.592254, 0.486637, 0.453873, 0.338548, 0
2366, 0.215199, 0.490657, 0.642400, 0.445392, 0
2367, 0.489963, 0.494886, 0.505018, 0.635830, 0
2368, 0.317334, 0.492597, 0.591333, 0.497541, 0
2369, 0.743154, 0.494987, 0.378423, 0.585404, 0
2370, 0.396870, 0.559195, 0.551565, 0.423224, 1
2371, 0.760044, 0.494362, 0.369978, 0.545346, 0
2372, 0.833023, 0.487476, 0.333489, 0.360711, 0
2373, 0.922551, 0.486093, 0.288725, 0.324213, 0
2374, 0.366967, 0.484396, 0.566516, 0.279714, 0
2375, 0.462447, 0.494930, 0.518776, 0.560771, 0
2376, 0.372801, 0.493119, 0.563599, 0.511637, 0
2377, 0.428865, 0.494819, 0.535568, 0.557759, 0
2378, 0.439292, 0.493756, 0.530354, 0.528879, 0
2379, 0.052127, 0.493558, 0.723936, 0.523521, 0
2380, 0.887765, 0.475694, 0.306117, 0.688745, 1
2381, 0.562369, 0.485055, 0.468816, 0.296968, 0
2382, 0.359655, 0.491224, 0.570173, 0.460587, 0
2383, 0.508906, 0.494979, 0.495547, 0.564446, 0
2384, 0.431394, 0.492238, 0.534303, 0.487854, 0
2385, 0.397767, 0.493708, 0.551117, 0.527579, 0
2386, 0.886565, 0.494345, 0.306718, 0.544884, 0
2387, 0.009787, 0.485078, 0.745106, 0.297564, 0
2388, 0.054290, 0.494601, 0.722855, 0.737061, 0
2389, 0.851273, 0.494701, 0.324363, 0.715195, 0
2390, 0.676466, 0.706937, 0.411767, 0.458609, 1
2391, 0.657211, 0.489060, 0.421394, 0.402758, 0
2392, 0.353938, 0.489425, 0.573031, 0.412482, 0
2393, 0.282309, 0.494980, 0.608846, 0.567278, 0
2394, 0.898268, 0.494964, 0.300866, 0.602713, 0
2395, 0.996852, 0.484856, 0.251574, 0.291753, 0
2396, 0.252417, 0.482988, 0.623791, 0.243014, 0
2397, 0.083260, 0.494929, 0.708370, 0.617465, 0
2398, 0.561169, 0.494735, 0.469415, 0.700910, 0
2399, 0.834392, 0.491247, 0.332804, 0.461197, 0
2400, 0.216421, 0.201474, 0.641790, 0.134103, 1
2401, 0.818032, 0.494888, 0.340984, 0.635228, 0
2402, 0.736887, 0.486377, 0.381557, 0.331694, 0
2403, 0.232186, 0.487915, 0.633907, 0.372334, 0
2404, 0.781628, 0.494906, 0.359186, 0.627449, 0
2405, 0.286662, 0.487067, 0.606669, 0.349895, 0
2406, 0.349584, 0.494969, 0.575208, 0.600564, 0
2407, 0.719591, 0.494981, 0.390204, 0.569434, 0
2408, 0.440591, 0.488243, 0.529705, 0.381029, 0
2409, 0.244262, 0.493533, 0.627869, 0.522854, 0
2410, 0.553353, 0.399978, 0.473323, 0.502267, 1
2411, 0.552543, 0.491395, 0.473729, 0.465177, 0
2412, 0.784803, 0.491410, 0.357598, 0.465590, 0
2413, 0.767515, 0.487007, 0.366243, 0.348306, 0
2414, 0.659331, 0.487334, 0.420334, 0.356965, 0
2415, 0.094558, 0.489385, 0.702721, 0.411411, 0
2416, 0.192759, 0.494748, 0.653621, 0.695339, 0
2417, 0.239222, 0.494861, 0.630389, 0.646902, 0
2418, 0.000130, 0.494914, 0.749935, 0.623977, 0
2419, 0.581017, 0.494564, 0.459492, 0.741782, 0
2420, 0.920108, 0.502935, 0.289946, 0.462189, 1
2421, 0.633719, 0.484442, 0.433140, 0.280924, 0
2422, 0.267584, 0.489871, 0.616208, 0.424366, 0
2423, 0.646986, 0.494947, 0.426507, 0.609980, 0
2424, 0.790720, 0.489619, 0.354640, 0.417652, 0
2425, 0.428218, 0.486894, 0.535891, 0.345344, 0
2426, 0.251995, 0.493768, 0.624003, 0.529212, 0
2427, 0.910149, 0.494929, 0.294926, 0.617674, 0
2428, 0.668434, 0.484631, 0.415783, 0.285860, 0
2429, 0.625736, 0.489213, 0.437132, 0.406813, 0
2430, 0.549143, 0.168692, 0.475428, 0.147482, 1
2431, 0.303510, 0.491475, 0.598245, 0.467322, 0
2432, 0.138693, 0.494988, 0.680653, 0.592248, 0
2433, 0.694766, 0.494798, 0.402617, 0.673572, 0
2434, 0.404401, 0.488714, 0.547800, 0.393529, 0
2435, 0.645287, 0.494220, 0.427356, 0.541467, 0
2436, 0.239973, 0.489652, 0.630013, 0.418511, 0
2437, 0.572269, 0.494915, 0.463866, 0.623606, 0
2438, 0.227104, 0.491036, 0.636448, 0.455550, 0
2439, 0.420149, 0.494900, 0.539925, 0.629956, 0
2440, 0.389336, 0.470911, 0.555332, 0.508514, 1
2441, 0.632463, 0.494505, 0.433769, 0.549229, 0
2442, 0.720610, 0.489895, 0.389695, 0.425002, 0
2443, 0.937847, 0.488224, 0.281077, 0.380516, 0
2444, 0.575694, 0.484106, 0.462153, 0.272142, 0
2445, 0.519121, 0.490971, 0.490440, 0.453808, 0
2446, 0.689162, 0.492044, 0.405419, 0.482636, 0
2447, 0.837962, 0.488820, 0.331019, 0.396354, 0
2448, 0.018605, 0.485999, 0.740698, 0.321750, 0
2449, 0.648781, 0.494635, 0.425609, 0.732749, 0
2450, 0.412297, 0.362368, 0.543851, 0.308454, 1
2451, 0.124851, 0.494070, 0.687575, 0.537401, 0
2452, 0.223673, 0.494783, 0.638164, 0.680400, 0
2453, 0.943578, 0.494896, 0.278211, 0.631649, 0
2454, 0.548118, 0.483997, 0.475941, 0.269307, 0
2455, 0.570920, 0.491494, 0.464540, 0.467844, 0
2456, 0.930513, 0.491062, 0.284744, 0.456235, 0
2457, 0.855242, 0.484245, 0.322379, 0.275771, 0
2458, 0.810055, 0.485672, 0.344973, 0.313141, 0
2459, 0.305462, 0.486528, 0.597269, 0.335678, 0
2460, 0.356553, 0.659325, 0.571723, 0.787589, 1
2461, 0.358957, 0.494979, 0.570522, 0.565982, 0
2462, 0.534828, 0.494979, 0.482586, 0.564792, 0
2463, 0.463093, 0.491746, 0.518453, 0.474620, 0
2464, 0.018815, 0.493106, 0.740592, 0.511305, 0
2465, 0.115015, 0.494635, 0.692492, 0.732646, 0
2466, 0.050157, 0.494771, 0.724922, 0.685251, 0
2467, 0.825859, 0.494697, 0.337071, 0.717233, 0
2468, 0.015408, 0.486228, 0.742296, 0.327787, 0
2469, 0.916181, 0.494623, 0.291910, 0.734313, 0
2470, 0.194017, 0.311524, 0.652992, 0.181874, 1
2471, 0.940404, 0.494862, 0.279798, 0.646281, 0
2472, 0.566518, 0.484058, 0.466741, 0.270877, 0
2473, 0.022336, 0.491145, 0.738832, 0.458475, 0
2474, 0.718339, 0.494649, 0.390830, 0.730925, 0
2475, 0.083506, 0.488267, 0.708247, 0.381659, 0
2476, 0.294439, 0.494735, 0.602780, 0.700789, 0
2477, 0.342431, 0.494977, 0.578784, 0.596725, 0
2478, 0.755435, 0.494982, 0.372282, 0.572976, 0
2479, 0.422381, 0.487563, 0.538809, 0.363023, 0
2480, 0.576096, 0.929472, 0.461952, 1.001616, 1
2481, 0.080739, 0.490964, 0.709631, 0.453603, 0
2482, 0.172283, 0.494732, 0.663859, 0.702154, 0
2483, 0.254600, 0.494837, 0.622700, 0.657004, 0
2484, 0.489472, 0.494932, 0.505264, 0.616388, 0
2485, 0.153833, 0.492606, 0.673083, 0.497792, 0
2486, 0.474434, 0.494816, 0.512783, 0.666104, 0
2487, 0.885996, 0.492891, 0.307002, 0.505493, 0
2488, 0.004931, 0.485089, 0.747534, 0.297846, 0
2489, 0.549399, 0.494583, 0.475300, 0.739435, 0
2490, 0.054946, 0.323633, 0.722527, 0.307645, 1
2491, 0.072726, 0.494702, 0.713637, 0.714871, 0
2492, 0.946740, 0.494723, 0.276630, 0.706105, 0
2493, 0.991660, 0.483938, 0.254170, 0.267743, 0
2494, 0.228853, 0.483086, 0.635573, 0.245572, 0
2495, 0.408395, 0.494902, 0.545802, 0.629093, 0
2496, 0.220557, 0.494144, 0.639722, 0.539410, 0
2497, 0.098733, 0.494893, 0.700633, 0.633187, 0
2498, 0.788212, 0.494752, 0.355894, 0.693280, 0
2499, 0.287956, 0.486942, 0.606022, 0.346600, 0
2500, 0.637544, 0.215324, 0.431228, 0.260983, 1
2501, 0.439123, 0.489798, 0.530439, 0.422429, 0
2502, 0.129545, 0.493561, 0.685227, 0.523608, 0
2503, 0.976459, 0.494788, 0.261770, 0.678084, 0
2504, 0.227689, 0.483374, 0.636156, 0.253066, 0
2505, 0.828523, 0.494901, 0.335738, 0.629668, 0
2506, 0.226511, 0.486178, 0.636744, 0.326457, 0
2507, 0.841298, 0.494899, 0.329351, 0.630249, 0
2508, 0.114701, 0.485936, 0.692650, 0.320087, 0
2509, 0.686001, 0.494771, 0.407000, 0.685406, 0
2510, 0.628270, 0.744039, 0.435865, 0.605647, 1
2511, 0.839259, 0.489974, 0.330371, 0.427125, 0
2512, 0.661492, 0.485974, 0.419254, 0.321103, 0
2513, 0.044452, 0.489344, 0.727774, 0.410319, 0
2514, 0.575712, 0.494690, 0.462144, 0.720045, 0
2515, 0.942713, 0.490971, 0.278644, 0.453798, 0
2516, 0.144716, 0.484014, 0.677642, 0.269735, 0
2517, 0.458048, 0.494805, 0.520976, 0.670602, 0
2518, 0.329122, 0.493202, 0.585439, 0.513893, 0
2519, 0.449230, 0.494985, 0.525385, 0.579567, 0
2520, 0.146892, 0.480177, 0.676554, 0.504555, 1
2521, 0.365932, 0.494808, 0.567034, 0.669529, 0
2522, 0.859825, 0.494949, 0.320087, 0.561306, 0
2523, 0.083426, 0.485585, 0.708287, 0.310859, 0
2524, 0.549713, 0.494735, 0.475144, 0.700829, 0
2525, 0.385529, 0.491464, 0.557236, 0.467032, 0
2526, 0.310324, 0.494577, 0.594838, 0.551193, 0
2527, 0.305916, 0.494988, 0.597042, 0.588876, 0
2528, 0.054475, 0.494989, 0.722762, 0.591058, 0
2529, 0.568068, 0.494702, 0.465966, 0.715103, 0
2530, 0.114941, 0.559577, 0.692530, 0.521488, 1
2531, 0.820457, 0.494771, 0.339772, 0.685287, 0
2532, 0.008139, 0.486331, 0.745930, 0.330483, 0
2533, 0.214326, 0.494595, 0.642837, 0.737867, 0
2534, 0.065293, 0.494885, 0.717353, 0.636261, 0
2535, 0.954552, 0.494714, 0.272724, 0.709770, 0
2536, 0.864580, 0.483790, 0.317710, 0.263882, 0
2537, 0.074348, 0.485495, 0.712826, 0.308493, 0
2538, 0.032217, 0.494724, 0.733891, 0.705305, 0
2539, 0.370687, 0.494676, 0.564656, 0.726077, 0
2540, 0.816140, 0.539770, 0.341930, 0.609569, 1
2541, 0.897837, 0.486413, 0.301081, 0.332638, 0
2542, 0.045085, 0.484864, 0.727458, 0.291967, 0
2543, 0.283571, 0.494691, 0.608214, 0.719733, 0
2544, 0.503654, 0.494965, 0.498173, 0.602090, 0
2545, 0.445761, 0.492337, 0.527119, 0.490538, 0
2546, 0.322493, 0.493435, 0.588754, 0.520198, 0
2547, 0.175238, 0.494986, 0.662381, 0.582849, 0
2548, 0.255080, 0.494840, 0.622460, 0.655546, 0
2549, 0.577810, 0.494932, 0.461095, 0.616151, 0
2550, 0.958215, 0.231817, 0.270893, 0.213779, 1
2551, 0.292166, 0.483720, 0.603917, 0.262073, 0
2552, 0.244877, 0.494975, 0.627562, 0.597848, 0
2553, 0.933088, 0.494921, 0.283456, 0.621186, 0
2554, 0.869514, 0.484196, 0.315243, 0.274496, 0
2555, 0.819340, 0.485401, 0.340330, 0.306039, 0
2556, 0.016346, 0.486352, 0.741827, 0.331040, 0
2557, 0.819114, 0.494626, 0.340443, 0.733854, 0
2558, 0.969537, 0.486356, 0.265232, 0.331153, 0
2559, 0.790754, 0.483506, 0.354623, 0.256482, 0
2560, 0.725353, 0.480799, 0.387323, 0.341005, 1
2561, 0.488644, 0.488134, 0.505678, 0.378131, 0
2562, 0.277443, 0.492622, 0.611279, 0.498216, 0
2563, 0.206732, 0.494958, 0.646634, 0.605114, 0
2564, 0.325236, 0.494877, 0.587382, 0.640008, 0
2565, 0.617363, 0.494985, 0.441318, 0.581491, 0
2566, 0.130329, 0.490181, 0.684835, 0.432652, 0
2567, 0.698151, 0.494789, 0.400924, 0.677698, 0
2568, 0.559589, 0.488649, 0.470206, 0.391823, 0
2569, 0.279839, 0.491277, 0.610080, 0.462002, 0
2570, 0.782563, 0.382569, 0.358718, 0.466795, 1
2571, 0.086692, 0.487049, 0.706654, 0.349427, 0
2572, 0.125444, 0.494739, 0.687278, 0.699218, 0
2573, 0.906460, 0.494783, 0.296770, 0.680108, 0
2574, 0.939250, 0.484701, 0.280375, 0.287689, 0
2575, 0.504521, 0.484080, 0.497739, 0.271448, 0
2576, 0.289909, 0.492321, 0.605045, 0.490095, 0
2577, 0.547491, 0.494972, 0.476255, 0.598961, 0
2578, 0.202304, 0.491506, 0.648848, 0.468164, 0
2579, 0.962988, 0.494872, 0.268506, 0.642193, 0
2580, 0.603645, 0.163039, 0.448178, 0.087554, 1
2581, 0.256994, 0.490441, 0.621503, 0.439609, 0
2582, 0.490819, 0.494934, 0.504590, 0.615207, 0
2583, 0.200951, 0.492581, 0.649524, 0.497103, 0
2584, 0.740279, 0.494870, 0.379860, 0.642860, 0
2585, 0.513555, 0.487851, 0.493222, 0.370630, 0
2586, 0.224174, 0.492150, 0.637913, 0.485478, 0
2587, 0.155858, 0.494897, 0.672071, 0.631402, 0
2588, 0.944971, 0.494818, 0.277514, 0.665106, 0
2589, 0.898271, 0.483971, 0.300864, 0.268618, 0
2590, 0.624944, 0.255804, 0.437528, 0.153925, 1
2591, 0.078032, 0.490037, 0.710984, 0.428810, 0
2592, 0.144551, 0.494729, 0.677724, 0.703488, 0
2593, 0.725917, 0.494805, 0.387042, 0.670683, 0
2594, 0.969795, 0.488123, 0.265103, 0.377848, 0
2595, 0.795384, 0.483501, 0.352308, 0.256355, 0
2596, 0.565329, 0.486806, 0.467335, 0.343011, 0
2597, 0.585014, 0.491168, 0.457493, 0.459080, 0
2598, 0.515157, 0.490794, 0.492421, 0.449070, 0
2599, 0.717567, 0.492119, 0.391217, 0.484660, 0
2600, 0.442530, 0.241370, 0.528735, 0.188856, 1
2601, 0.312228, 0.493496, 0.593886, 0.521858, 0
2602, 0.268667, 0.494988, 0.615666, 0.587933, 0
2603, 0.677847, 0.494948, 0.411077, 0.609446, 0
2604, 0.410686, 0.489034, 0.544657, 0.402061, 0
2605, 0.519470, 0.494100, 0.490265, 0.538230, 0
2606, 0.947262, 0.492037, 0.276369, 0.482458, 0
2607, 0.535885, 0.483928, 0.482057, 0.267485, 0
2608, 0.024061, 0.491726, 0.737969, 0.474080, 0
2609, 0.019039, 0.494655, 0.740481, 0.730081, 0
2610, 0.062024, 0.590224, 0.718988, 0.874099, 1
2611, 0.617792, 0.494710, 0.441104, 0.711381, 0
2612, 0.973856, 0.490173, 0.263072, 0.432435, 0
2613, 0.050445, 0.483424, 0.724778, 0.254350, 0
2614, 0.708742, 0.494697, 0.395629, 0.717090, 0
2615, 0.825611, 0.488449, 0.337195, 0.386489, 0
2616, 0.647973, 0.486233, 0.426013, 0.327911, 0
2617, 0.994635, 0.489601, 0.252683, 0.417153, 0
2618, 0.525434, 0.483030, 0.487283, 0.244107, 0
2619, 0.949409, 0.491924, 0.275295, 0.479413, 0
2620, 0.500095, 0.435375, 0.499952, 0.239713, 1
2621, 0.044683, 0.492405, 0.727659, 0.492358, 0
2622, 0.453208, 0.494690, 0.523396, 0.719931, 0
2623, 0.387330, 0.493294, 0.556335, 0.516376, 0
2624, 0.667507, 0.494543, 0.416247, 0.550263, 0
2625, 0.314170, 0.489230, 0.592915, 0.407281, 0
2626, 0.490602, 0.494987, 0.504699, 0.586971, 0
2627, 0.450328, 0.492585, 0.524836, 0.497214, 0
2628, 0.239726, 0.493349, 0.630137, 0.517854, 0
2629, 0.633561, 0.494915, 0.433220, 0.623728, 0
2630, 0.370623, 0.336057, 0.564689, 0.291173, 1
2631, 0.849039, 0.494860, 0.325480, 0.558884, 0
2632, 0.223131, 0.485789, 0.638435, 0.316230, 0
2633, 0.125266, 0.494896, 0.687367, 0.631917, 0
2634, 0.390387, 0.494783, 0.554807, 0.680195, 0
2635, 0.266683, 0.494485, 0.616659, 0.548687, 0
2636, 0.840736, 0.494946, 0.329632, 0.610425, 0
2637, 0.209074, 0.485946, 0.645463, 0.320367, 0
2638, 0.309997, 0.494879, 0.595001, 0.638853, 0
2639, 0.648192, 0.494988, 0.425904, 0.589037, 0
2640, 0.524532, 0.693610, 0.487734, 0.590823, 1
2641, 0.427764, 0.491941, 0.536118, 0.479873, 0
2642, 0.260977, 0.493777, 0.619512, 0.529445, 0
2643, 0.050090, 0.494939, 0.724955, 0.613241, 0
2644, 0.293869, 0.494696, 0.603066, 0.717265, 0
2645, 0.081903, 0.494977, 0.709049, 0.597007, 0
2646, 0.164358, 0.494733, 0.667821, 0.701580, 0
2647, 0.062176, 0.494828, 0.718912, 0.660913, 0
2648, 0.631414, 0.494710, 0.434293, 0.711307, 0
2649, 0.929507, 0.489915, 0.285246, 0.425533, 0
2650, 0.527088, 0.289919, 0.486456, 0.165397, 1
2651, 0.033749, 0.491893, 0.733126, 0.478569, 0
2652, 0.183692, 0.494678, 0.658154, 0.725322, 0
2653, 0.724213, 0.494850, 0.387893, 0.651375, 0
2654, 0.880595, 0.488155, 0.309703, 0.378704, 0
2655, 0.817290, 0.485191, 0.341355, 0.300530, 0
2656, 0.032347, 0.486391, 0.733826, 0.332064, 0
2657, 0.601595, 0.494676, 0.449203, 0.726013, 0
2658, 0.376253, 0.490480, 0.561874, 0.440650, 0
2659, 0.213762, 0.494753, 0.643119, 0.555978, 0
2660, 0.194479, 0.381589, 0.652760, 0.490814, 1
2661, 0.694970, 0.494863, 0.402515, 0.646053, 0
2662, 0.847362, 0.488710, 0.326319, 0.393426, 0
2663, 0.403701, 0.485821, 0.548150, 0.317065, 0
2664, 0.933259, 0.494233, 0.283371, 0.541827, 0
2665, 0.011152, 0.484193, 0.744424, 0.274412, 0
2666, 0.484819, 0.494606, 0.507590, 0.736394, 0
2667, 0.383386, 0.492694, 0.558307, 0.500174, 0
2668, 0.769483, 0.494618, 0.365259, 0.552298, 0
2669, 0.871329, 0.487297, 0.314336, 0.355979, 0
2670, 0.108193, 0.448069, 0.695904, 0.281688, 1
2671, 0.830183, 0.494763, 0.334908, 0.688615, 0
2672, 0.721672, 0.486147, 0.389164, 0.325629, 0
2673, 0.762204, 0.488203, 0.368898, 0.379982, 0
2674, 0.444736, 0.487435, 0.527632, 0.359627, 0
2675, 0.194554, 0.493455, 0.652723, 0.520725, 0
2676, 0.153413, 0.494863, 0.673294, 0.646016, 0
2677, 0.578701, 0.494815, 0.460649, 0.666312, 0
2678, 0.609802, 0.490914, 0.445099, 0.452279, 0
2679, 0.875630, 0.490324, 0.312185, 0.436486, 0
2680, 0.274620, 0.766268, 0.612690, 0.478435, 1
2681, 0.791828, 0.494955, 0.354086, 0.606508, 0
2682, 0.906898, 0.486873, 0.296551, 0.344790, 0
2683, 0.111752, 0.484693, 0.694124, 0.287472, 0
2684, 0.584731, 0.494767, 0.457635, 0.686860, 0
2685, 0.883768, 0.490800, 0.308116, 0.449214, 0
2686, 0.592987, 0.485131, 0.453507, 0.298953, 0
2687, 0.135793, 0.490643, 0.682104, 0.445020, 0
2688, 0.835157, 0.494795, 0.332421, 0.675003, 0
2689, 0.893658, 0.486052, 0.303171, 0.323148, 0
2690, 0.005714, 0.541636, 0.747143, 0.328417, 1
2691, 0.485759, 0.494586, 0.507120, 0.739052, 0
2692, 0.734285, 0.492677, 0.382858, 0.499693, 0
2693, 0.769109, 0.487964, 0.365446, 0.373642, 0
2694, 0.134318, 0.487304, 0.682841, 0.356166, 0
2695, 0.106388, 0.494793, 0.696806, 0.675730, 0
2696, 0.076201, 0.494761, 0.711900, 0.689505, 0
2697, 0.737586, 0.494727, 0.381207, 0.704391, 0
2698, 0.958282, 0.487902, 0.270859, 0.371983, 0
2699, 0.410940, 0.483719, 0.544530, 0.262039, 0
2700, 0.204190, 0.776896, 0.647905, 0.846086, 1
2701, 0.137155, 0.494874, 0.681422, 0.641262, 0
2702, 0.502199, 0.494797, 0.498900, 0.674331, 0
2703, 0.718190, 0.492365, 0.390905, 0.491282, 0
2704, 0.765134, 0.488269, 0.367433, 0.381734, 0
2705, 0.290360, 0.487379, 0.604820, 0.358159, 0
2706, 0.223396, 0.494973, 0.638302, 0.598739, 0
2707, 0.661706, 0.494896, 0.419147, 0.631786, 0
2708, 0.124143, 0.489340, 0.687928, 0.410211, 0
2709, 0.120231, 0.494782, 0.689885, 0.680749, 0
2710, 0.590491, 0.549888, 0.454754, 0.758719, 1
2711, 0.952870, 0.490691, 0.273565, 0.446287, 0
2712, 0.989480, 0.483821, 0.255260, 0.264713, 0
2713, 0.581977, 0.483128, 0.459011, 0.246647, 0
2714, 0.849741, 0.490852, 0.325129, 0.450613, 0
2715, 0.775690, 0.485776, 0.362155, 0.315880, 0
2716, 0.164870, 0.487179, 0.667565, 0.352869, 0
2717, 0.902921, 0.494829, 0.298539, 0.660660, 0
2718, 0.004330, 0.484768, 0.747835, 0.289445, 0
2719, 0.135821, 0.494580, 0.682089, 0.739729, 0
2720, 0.006590, 0.465165, 0.746705, 0.634568, 1
2721, 0.636456, 0.494589, 0.431772, 0.738624, 0
2722, 0.974873, 0.489819, 0.262563, 0.422980, 0
2723, 0.608224, 0.483405, 0.445888, 0.253849, 0
2724, 0.123151, 0.490354, 0.688424, 0.437286, 0
2725, 0.736250, 0.494781, 0.381875, 0.681238, 0
2726, 0.636962, 0.487927, 0.431519, 0.372654, 0
2727, 0.426565, 0.489809, 0.536717, 0.422724, 0
2728, 0.147569, 0.493799, 0.676216, 0.530061, 0
2729, 0.624195, 0.494809, 0.437903, 0.669195, 0
2730, 0.013953, 0.550949, 0.743024, 0.482524, 1
2731, 0.376511, 0.494617, 0.561745, 0.735024, 0
2732, 0.864568, 0.494749, 0.317716, 0.555845, 0
2733, 0.347382, 0.485495, 0.576309, 0.308499, 0
2734, 0.587460, 0.494981, 0.456270, 0.570524, 0
2735, 0.442716, 0.490748, 0.528642, 0.447827, 0
2736, 0.299263, 0.493493, 0.600368, 0.521762, 0
2737, 0.397964, 0.494983, 0.551018, 0.594344, 0
2738, 0.582334, 0.494342, 0.458833, 0.544782, 0
2739, 0.480065, 0.490845, 0.509967, 0.450432, 0
2740, 0.971745, 0.358718, 0.264127, 0.365869, 1
2741, 0.567572, 0.483464, 0.466214, 0.255392, 0
2742, 0.965623, 0.491125, 0.267188, 0.457939, 0
2743, 0.317218, 0.483580, 0.591391, 0.258414, 0
2744, 0.273578, 0.494987, 0.613211, 0.585461, 0
2745, 0.562097, 0.494953, 0.468951, 0.607022, 0
2746, 0.065555, 0.491229, 0.717222, 0.460725, 0
2747, 0.451706, 0.494714, 0.524147, 0.709641, 0
2748, 0.868522, 0.493322, 0.315739, 0.517147, 0
2749, 0.979746, 0.485420, 0.260127, 0.306532, 0
2750, 0.248364, 0.291209, 0.625818, 0.151503, 1
2751, 0.899083, 0.494924, 0.300458, 0.619465, 0
2752, 0.482266, 0.484841, 0.508867, 0.291349, 0
2753, 0.811857, 0.492743, 0.344071, 0.501481, 0
2754, 0.658522, 0.486494, 0.420739, 0.334777, 0
2755, 0.645856, 0.489401, 0.427072, 0.411820, 0
2756, 0.121439, 0.489641, 0.689280, 0.418224, 0
2757, 0.938950, 0.494779, 0.280525, 0.682082, 0
2758, 0.031506, 0.484085, 0.734247, 0.271596, 0
2759, 0.788985, 0.494675, 0.355507, 0.726427, 0
2760, 0.298130, 0.681811, 0.600935, 0.484778, 1
2761, 0.901466, 0.494982, 0.299267, 0.594904, 0
2762, 0.086621, 0.484796, 0.706690, 0.290167, 0
2763, 0.792093, 0.494739, 0.353953, 0.699253, 0
2764, 0.014453, 0.486869, 0.742773, 0.344657, 0
2765, 0.085933, 0.494619, 0.707034, 0.734780, 0
2766, 0.417500, 0.494738, 0.541250, 0.699592, 0
2767, 0.232172, 0.493971, 0.633914, 0.534724, 0
2768, 0.657033, 0.494906, 0.421484, 0.627456, 0
2769, 0.013900, 0.489429, 0.743050, 0.412573, 0
2770, 0.932904, 0.095944, 0.283548, 0.142582, 1
2771, 0.954567, 0.484200, 0.272716, 0.274588, 0
2772, 0.206206, 0.483789, 0.646897, 0.263874, 0
2773, 0.276037, 0.494876, 0.611981, 0.640267, 0
2774, 0.672689, 0.494956, 0.413656, 0.605808, 0
2775, 0.700998, 0.489132, 0.399501, 0.404665, 0
2776, 0.186722, 0.488595, 0.656639, 0.390389, 0
2777, 0.544674, 0.494854, 0.477663, 0.649880, 0
2778, 0.721620, 0.491559, 0.389190, 0.469599, 0
2779, 0.199385, 0.488204, 0.650307, 0.380009, 0
2780, 0.386900, 0.578575, 0.556550, 0.752503, 1
2781, 0.009523, 0.494551, 0.745238, 0.550485, 0
2782, 0.676893, 0.494600, 0.411553, 0.737190, 0
2783, 0.930011, 0.489052, 0.284995, 0.402542, 0
2784, 0.412525, 0.484255, 0.543737, 0.276020, 0
2785, 0.512743, 0.494066, 0.493629, 0.537284, 0
2786, 0.055738, 0.492165, 0.722131, 0.485893, 0
2787, 0.453609, 0.494703, 0.523196, 0.714481, 0
2788, 0.774436, 0.493286, 0.362782, 0.516171, 0
2789, 0.995464, 0.487203, 0.252268, 0.353497, 0
2790, 0.362312, 0.522033, 0.568844, 0.263384, 1
2791, 0.030019, 0.494978, 0.734990, 0.563131, 0
2792, 0.648067, 0.494673, 0.425966, 0.727160, 0
2793, 0.088194, 0.489599, 0.705903, 0.417105, 0
2794, 0.407897, 0.494740, 0.546052, 0.698477, 0
2795, 0.284242, 0.494153, 0.607879, 0.539666, 0
2796, 0.385607, 0.494966, 0.557196, 0.601758, 0
2797, 0.168173, 0.494576, 0.665914, 0.551152, 0
2798, 0.332580, 0.494832, 0.583710, 0.659031, 0
2799, 0.259889, 0.494984, 0.620056, 0.577854, 0
2800, 0.943235, 0.686327, 0.278383, 0.851122, 1
2801, 0.411126, 0.484004, 0.544437, 0.269477, 0
2802, 0.276431, 0.494092, 0.611784, 0.538004, 0
2803, 0.136191, 0.494957, 0.681904, 0.605614, 0
2804, 0.940954, 0.494796, 0.279523, 0.674806, 0
2805, 0.650655, 0.484047, 0.424672, 0.270605, 0
2806, 0.195989, 0.489550, 0.652005, 0.415797, 0
2807, 0.981619, 0.494864, 0.259190, 0.645308, 0
2808, 0.683044, 0.483277, 0.408478, 0.250521, 0
2809, 0.391086, 0.488936, 0.554457, 0.399439, 0
2810, 0.918990, 0.444173, 0.290505, 0.492550, 1
2811, 0.660056, 0.484463, 0.419972, 0.281478, 0
2812, 0.659747, 0.489372, 0.420126, 0.411044, 0
2813, 0.047064, 0.489377, 0.726468, 0.411201, 0
2814, 0.881536, 0.494693, 0.309232, 0.718758, 0
2815, 0.178070, 0.485173, 0.660965, 0.300062, 0
2816, 0.344709, 0.494844, 0.577646, 0.654149, 0
2817, 0.875093, 0.494981, 0.312454, 0.571848, 0
2818, 0.286519, 0.485295, 0.606741, 0.303265, 0
2819, 0.138523, 0.494968, 0.680739, 0.600635, 0
2820, 0.861278, 0.226524, 0.319361, 0.308407, 1
2821, 0.978803, 0.485557, 0.260598, 0.310136, 0
2822, 0.952323, 0.483330, 0.273839, 0.251910, 0
