round, random_action, action, bestAction, profit, whitenoise, estimated_profit
9258, 0.652973, 0.564007, 0.293378, 0.624494, 0.022260, 0.640973
9259, 0.325884, 0.544388, 0.334264, 0.570814, 0.022230, 0.579167
9260, 0.551441, 0.622439, 0.306070, 0.741345, 0.000000, 0.751575
9261, 0.828168, 0.586988, 0.271479, 0.623471, 0.022170, 0.639864
9262, 0.354638, 0.506300, 0.330670, 0.489099, 0.022140, 0.474938
9263, 0.729129, 0.627319, 0.283859, 0.727023, 0.022110, 0.739768
9264, 0.999429, 0.498214, 0.250071, 0.529121, 0.022080, 0.529796
9265, 0.321840, 0.455697, 0.334770, 0.413612, 0.022050, 0.373195
9266, 0.944925, 0.634806, 0.256884, 0.745129, 0.022020, 0.754645
9267, 0.941733, 0.426657, 0.257283, 0.427283, 0.021990, 0.398370
9268, 0.584101, 0.484148, 0.301987, 0.439756, 0.021960, 0.408330
9269, 0.996234, 0.550993, 0.250471, 0.603297, 0.021930, 0.617599
9270, 0.467249, 0.424490, 0.316594, 0.408496, 0.000000, 0.370556
9271, 0.020397, 0.683014, 0.372450, 0.664074, 0.021870, 0.695664
9272, 0.798051, 0.782975, 0.275244, 0.922379, 0.021840, 0.869820
9273, 0.480070, 0.602389, 0.314991, 0.500571, 0.021810, 0.507094
9274, 0.552013, 0.635230, 0.305998, 0.661417, 0.021780, 0.682842
9275, 0.934129, 0.670541, 0.258234, 0.618521, 0.021750, 0.651915
9276, 0.524570, 0.574545, 0.309429, 0.438943, 0.021720, 0.426393
9277, 0.543577, 0.659243, 0.307053, 0.635589, 0.021690, 0.664195
9278, 0.812000, 0.609644, 0.273500, 0.628510, 0.021660, 0.647268
9279, 0.343353, 0.539370, 0.332081, 0.498585, 0.021630, 0.489026
9280, 0.845096, 0.698493, 0.269363, 0.733220, 0.000000, 0.753285
9281, 0.748419, 0.573522, 0.281448, 0.481692, 0.021570, 0.475911
9282, 0.879750, 0.601299, 0.265031, 0.525627, 0.021540, 0.534849
9283, 0.143015, 0.561126, 0.357123, 0.466669, 0.021510, 0.454471
9284, 0.037558, 0.760826, 0.370305, 0.846630, 0.021480, 0.832516
9285, 0.676743, 0.764502, 0.290407, 0.913222, 0.021450, 0.863974
9286, 0.540550, 0.603985, 0.307431, 0.561347, 0.021420, 0.575182
9287, 0.496054, 0.630485, 0.312993, 0.629686, 0.021390, 0.651894
9288, 0.201394, 0.659374, 0.349826, 0.651241, 0.021360, 0.678405
9289, 0.203675, 0.769548, 0.349541, 0.807711, 0.021330, 0.802542
9290, 0.021396, 0.729459, 0.372326, 0.812986, 0.000000, 0.810201
9291, 0.947350, 0.786970, 0.256581, 0.921190, 0.021270, 0.869265
9292, 0.549107, 0.579920, 0.306362, 0.431465, 0.021240, 0.419964
9293, 0.062684, 0.659179, 0.367165, 0.622119, 0.021210, 0.651732
9294, 0.165711, 0.727906, 0.354286, 0.898663, 0.021180, 0.854248
9295, 0.549237, 0.742347, 0.306345, 0.834890, 0.021150, 0.824232
9296, 0.457872, 0.642195, 0.317766, 0.624199, 0.021120, 0.649164
9297, 0.850304, 0.665684, 0.268712, 0.671653, 0.021090, 0.697761
9298, 0.580953, 0.586724, 0.302381, 0.477324, 0.021060, 0.475114
9299, 0.069415, 0.622629, 0.366323, 0.609029, 0.021030, 0.629753
9300, 0.781856, 0.757265, 0.277268, 0.893607, 0.000000, 0.854725
9301, 0.239868, 0.613743, 0.345017, 0.506675, 0.020970, 0.518058
9302, 0.031517, 0.723494, 0.371060, 0.791710, 0.020940, 0.796703
9303, 0.546454, 0.771950, 0.306693, 0.916422, 0.020910, 0.866127
9304, 0.640617, 0.639288, 0.294923, 0.625954, 0.020880, 0.650165
9305, 0.913489, 0.627624, 0.260814, 0.577485, 0.020850, 0.598645
9306, 0.853239, 0.567503, 0.268345, 0.449985, 0.020820, 0.436694
9307, 0.976636, 0.575151, 0.252920, 0.477595, 0.020790, 0.471595
9308, 0.378288, 0.506638, 0.327714, 0.426457, 0.020760, 0.392589
9309, 0.074304, 0.643604, 0.365712, 0.715744, 0.020730, 0.731424
9310, 0.297570, 0.756287, 0.337804, 0.890605, 0.000000, 0.853271
9311, 0.661107, 0.686848, 0.292362, 0.760532, 0.020670, 0.770641
9312, 0.294206, 0.604368, 0.338224, 0.569192, 0.020640, 0.583836
9313, 0.391109, 0.714658, 0.326111, 0.760204, 0.020610, 0.775134
9314, 0.828541, 0.667082, 0.271432, 0.708623, 0.020580, 0.728722
9315, 0.558114, 0.586355, 0.305236, 0.488018, 0.020550, 0.487309
9316, 0.623670, 0.645874, 0.297041, 0.619037, 0.020520, 0.645137
9317, 0.487031, 0.569332, 0.314121, 0.587202, 0.020490, 0.598757
9318, 0.478242, 0.660491, 0.315220, 0.656081, 0.020460, 0.682986
9319, 0.705027, 0.653228, 0.286872, 0.661557, 0.020430, 0.686250
9320, 0.291563, 0.613072, 0.338555, 0.546058, 0.000000, 0.560974
9321, 0.335744, 0.702810, 0.333032, 0.763027, 0.020370, 0.774835
9322, 0.717174, 0.700529, 0.285353, 0.737422, 0.020340, 0.756703
9323, 0.212392, 0.565619, 0.348451, 0.542800, 0.020310, 0.546610
9324, 0.638061, 0.722459, 0.295242, 0.808365, 0.020280, 0.806452
9325, 0.736223, 0.635846, 0.282972, 0.577691, 0.020250, 0.601307
9326, 0.618452, 0.606158, 0.297694, 0.531126, 0.020220, 0.542466
9327, 0.754913, 0.601257, 0.280636, 0.590752, 0.020190, 0.606527
9328, 0.389809, 0.586023, 0.326274, 0.524022, 0.020160, 0.528738
9329, 0.951653, 0.704976, 0.256043, 0.705116, 0.020130, 0.734120
9330, 0.682025, 0.550878, 0.289747, 0.434547, 0.000000, 0.413034
9331, 0.324568, 0.611421, 0.334429, 0.557989, 0.020070, 0.573447
9332, 0.809972, 0.691551, 0.273753, 0.744760, 0.020040, 0.760256
9333, 0.431080, 0.547410, 0.321115, 0.499606, 0.020010, 0.491471
9334, 0.700401, 0.711810, 0.287450, 0.679364, 0.019980, 0.706222
9335, 0.127080, 0.612083, 0.359115, 0.548545, 0.019950, 0.563384
9336, 0.875587, 0.763253, 0.265552, 0.856379, 0.019920, 0.838157
9337, 0.934671, 0.533886, 0.258166, 0.470105, 0.019890, 0.452425
9338, 0.859851, 0.552654, 0.267519, 0.442133, 0.019860, 0.422630
9339, 0.692710, 0.582749, 0.288411, 0.473314, 0.019830, 0.469106
9340, 0.802842, 0.616101, 0.274645, 0.551969, 0.000000, 0.568286
9341, 0.355841, 0.559782, 0.330520, 0.502681, 0.019770, 0.497494
9342, 0.758774, 0.710106, 0.280153, 0.724277, 0.019740, 0.749428
9343, 0.211483, 0.569556, 0.348565, 0.523096, 0.019710, 0.523907
9344, 0.531794, 0.700607, 0.308526, 0.809962, 0.019680, 0.804556
9345, 0.228156, 0.637492, 0.346480, 0.633891, 0.019650, 0.657386
9346, 0.270579, 0.727570, 0.341178, 0.798329, 0.019620, 0.801369
9347, 0.709687, 0.712671, 0.286289, 0.774483, 0.019590, 0.784069
9348, 0.624452, 0.590256, 0.296943, 0.545889, 0.019560, 0.554736
9349, 0.833739, 0.673234, 0.270783, 0.577343, 0.019530, 0.600101
9350, 0.502651, 0.580939, 0.312169, 0.486238, 0.000000, 0.483504
9351, 0.308773, 0.647030, 0.336403, 0.648803, 0.019470, 0.673394
9352, 0.895009, 0.699746, 0.263124, 0.753239, 0.019440, 0.767637
9353, 0.823194, 0.535563, 0.272101, 0.461417, 0.019410, 0.441865
9354, 0.063174, 0.606396, 0.367103, 0.487145, 0.019380, 0.493566
9355, 0.884782, 0.758287, 0.264402, 0.897465, 0.019350, 0.856545
9356, 0.353253, 0.549961, 0.330843, 0.465311, 0.019320, 0.449868
9357, 0.466034, 0.706487, 0.316746, 0.726371, 0.019290, 0.750084
9358, 0.762610, 0.658264, 0.279674, 0.667829, 0.019260, 0.692842
9359, 0.426708, 0.592455, 0.321662, 0.519622, 0.019230, 0.525449
9360, 0.757877, 0.679086, 0.280265, 0.687643, 0.000000, 0.714151
9361, 0.232775, 0.603403, 0.345903, 0.520595, 0.019170, 0.529877
9362, 0.820286, 0.762720, 0.272464, 0.789278, 0.019140, 0.790416
9363, 0.973970, 0.559239, 0.253254, 0.494570, 0.019110, 0.487572
9364, 0.973521, 0.552979, 0.253310, 0.423984, 0.019080, 0.401213
9365, 0.877811, 0.543496, 0.265274, 0.425506, 0.019050, 0.399981
9366, 0.698332, 0.606313, 0.287709, 0.459566, 0.019020, 0.459086
9367, 0.982544, 0.594657, 0.252182, 0.551224, 0.018990, 0.561755
9368, 0.911955, 0.522549, 0.261006, 0.423421, 0.018960, 0.391869
9369, 0.588355, 0.544183, 0.301456, 0.453340, 0.018930, 0.433831
9370, 0.225499, 0.641381, 0.346813, 0.603370, 0.000000, 0.628692
9371, 0.590945, 0.698383, 0.301132, 0.801822, 0.018870, 0.799306
9372, 0.598226, 0.658663, 0.300222, 0.599235, 0.018840, 0.629940
9373, 0.950756, 0.654953, 0.256155, 0.595935, 0.018810, 0.625541
9374, 0.608570, 0.524047, 0.298929, 0.437208, 0.018780, 0.409316
9375, 0.343369, 0.656173, 0.332079, 0.590055, 0.018750, 0.620246
9376, 0.181034, 0.694459, 0.352371, 0.733646, 0.018720, 0.752793
9377, 0.532140, 0.733526, 0.308482, 0.826387, 0.018690, 0.818321
9378, 0.139731, 0.628663, 0.357534, 0.634181, 0.018660, 0.655920
9379, 0.969282, 0.727006, 0.253840, 0.851965, 0.018630, 0.831172
9380, 0.966989, 0.546346, 0.254126, 0.427072, 0.000000, 0.402722
9381, 0.099272, 0.534440, 0.362591, 0.429392, 0.018570, 0.402111
9382, 0.186355, 0.750451, 0.351706, 0.875417, 0.018540, 0.845586
9383, 0.150279, 0.727506, 0.356215, 0.823678, 0.018510, 0.815945
9384, 0.316586, 0.729614, 0.335427, 0.845436, 0.018480, 0.828047
9385, 0.603693, 0.686678, 0.299538, 0.749656, 0.018450, 0.762952
9386, 0.350255, 0.652128, 0.331218, 0.593464, 0.018420, 0.622219
9387, 0.449325, 0.681838, 0.318834, 0.730742, 0.018390, 0.748354
9388, 0.308311, 0.689494, 0.336461, 0.673226, 0.018360, 0.705028
9389, 0.804308, 0.729713, 0.274462, 0.749332, 0.018330, 0.767700
9390, 0.968795, 0.588358, 0.253901, 0.499602, 0.000000, 0.501295
9391, 0.301004, 0.568722, 0.337374, 0.423585, 0.018270, 0.406478
9392, 0.034542, 0.698239, 0.370682, 0.757891, 0.018240, 0.770575
9393, 0.935904, 0.767107, 0.258012, 0.914931, 0.018210, 0.864968
9394, 0.702381, 0.556360, 0.287202, 0.441090, 0.018180, 0.422537
9395, 0.575208, 0.592513, 0.303099, 0.549355, 0.018150, 0.559163
9396, 0.785716, 0.704144, 0.276786, 0.596471, 0.018120, 0.614142
9397, 0.374289, 0.567352, 0.328214, 0.510418, 0.018090, 0.508376
9398, 0.593974, 0.584196, 0.300753, 0.709467, 0.018060, 0.724677
9399, 0.476516, 0.568994, 0.315435, 0.601255, 0.018030, 0.614094
9400, 0.671914, 0.583645, 0.291011, 0.659613, 0.000000, 0.676547
9401, 0.385500, 0.550551, 0.326813, 0.562931, 0.017970, 0.568896
9402, 0.029098, 0.602322, 0.371363, 0.707656, 0.017940, 0.722052
9403, 0.923923, 0.683942, 0.259510, 0.913643, 0.017910, 0.859231
9404, 0.300818, 0.436181, 0.337398, 0.437531, 0.017880, 0.409908
9405, 0.274570, 0.645056, 0.340679, 0.757441, 0.017850, 0.763714
9406, 0.206856, 0.646618, 0.349143, 0.771736, 0.017820, 0.774362
9407, 0.054010, 0.664962, 0.368249, 0.810821, 0.017790, 0.801754
9408, 0.002219, 0.694580, 0.374723, 0.901119, 0.017760, 0.853218
9409, 0.811689, 0.735546, 0.273539, 0.935792, 0.017730, 0.870293
9410, 0.385664, 0.485230, 0.326792, 0.492448, 0.000000, 0.480056
9411, 0.645635, 0.608579, 0.294296, 0.708578, 0.017670, 0.722812
9412, 0.551800, 0.511309, 0.306025, 0.567445, 0.017640, 0.576947
9413, 0.667983, 0.565045, 0.291502, 0.620660, 0.017610, 0.635665
9414, 0.034511, 0.498591, 0.370686, 0.554614, 0.017580, 0.562579
9415, 0.043380, 0.696494, 0.369577, 0.912698, 0.017550, 0.858770
9416, 0.411459, 0.718450, 0.323568, 0.909869, 0.017520, 0.858124
9417, 0.091065, 0.629199, 0.363617, 0.697437, 0.017490, 0.713870
9418, 0.096536, 0.676919, 0.362933, 0.877229, 0.017460, 0.840929
9419, 0.900838, 0.705109, 0.262395, 0.877418, 0.017430, 0.841790
9420, 0.145112, 0.458929, 0.356861, 0.451779, 0.000000, 0.426191
9421, 0.391580, 0.683583, 0.326052, 0.847484, 0.017370, 0.824663
9422, 0.556969, 0.589331, 0.305379, 0.702167, 0.017340, 0.717558
9423, 0.418453, 0.531054, 0.322693, 0.611120, 0.017310, 0.627709
9424, 0.649915, 0.578486, 0.293761, 0.686747, 0.017280, 0.703673
9425, 0.949532, 0.547316, 0.256308, 0.572608, 0.017250, 0.580440
9426, 0.306768, 0.440787, 0.336654, 0.429361, 0.017220, 0.396811
9427, 0.078668, 0.618587, 0.365167, 0.750582, 0.017190, 0.758083
9428, 0.100094, 0.685902, 0.362488, 0.885687, 0.017160, 0.845398
9429, 0.456211, 0.666236, 0.317974, 0.870234, 0.017130, 0.837233
9430, 0.090820, 0.589475, 0.363648, 0.670449, 0.000000, 0.687273
9431, 0.812398, 0.688128, 0.273450, 0.879040, 0.017070, 0.841996
9432, 0.047072, 0.465701, 0.369116, 0.487511, 0.017040, 0.476420
9433, 0.151772, 0.725688, 0.356029, 0.908049, 0.017010, 0.857700
9434, 0.374444, 0.675736, 0.328194, 0.842843, 0.016980, 0.821728
9435, 0.461613, 0.566717, 0.317298, 0.704676, 0.016950, 0.722283
9436, 0.427072, 0.604419, 0.321616, 0.669671, 0.016920, 0.686801
9437, 0.825857, 0.587079, 0.271768, 0.684324, 0.016890, 0.700822
9438, 0.395585, 0.485983, 0.325552, 0.486865, 0.016860, 0.472249
9439, 0.595237, 0.588608, 0.300595, 0.700050, 0.016830, 0.715635
9440, 0.761451, 0.549137, 0.279819, 0.597868, 0.000000, 0.610288
9441, 0.140420, 0.498265, 0.357447, 0.515712, 0.016770, 0.510402
9442, 0.424193, 0.667666, 0.321976, 0.848074, 0.016740, 0.824656
9443, 0.799105, 0.623132, 0.275112, 0.690401, 0.016710, 0.707162
9444, 0.782878, 0.498493, 0.277140, 0.500117, 0.016680, 0.489313
9445, 0.777091, 0.473684, 0.277864, 0.501218, 0.016650, 0.494295
9446, 0.497998, 0.491283, 0.312750, 0.507800, 0.016620, 0.500467
9447, 0.105073, 0.577843, 0.361866, 0.648300, 0.016590, 0.665048
9448, 0.650328, 0.695921, 0.293709, 0.871690, 0.016560, 0.838396
9449, 0.118495, 0.539395, 0.360188, 0.571256, 0.016530, 0.578931
9450, 0.306844, 0.683855, 0.336645, 0.862680, 0.000000, 0.833160
9451, 0.762686, 0.630892, 0.279664, 0.752534, 0.016470, 0.759549
9452, 0.225544, 0.495114, 0.346807, 0.514541, 0.016440, 0.509186
9453, 0.754436, 0.666924, 0.280695, 0.800647, 0.016410, 0.795214
9454, 0.251998, 0.503125, 0.343500, 0.519608, 0.016380, 0.515143
9455, 0.266854, 0.640383, 0.341643, 0.782994, 0.016350, 0.782386
9456, 0.808192, 0.626042, 0.273976, 0.772672, 0.016320, 0.774998
9457, 0.320563, 0.474980, 0.334930, 0.491544, 0.016290, 0.480315
9458, 0.214794, 0.590938, 0.348151, 0.737471, 0.016260, 0.748920
9459, 0.151237, 0.670984, 0.356095, 0.806992, 0.016230, 0.799549
9460, 0.082672, 0.675045, 0.364666, 0.843060, 0.000000, 0.821837
9461, 0.547614, 0.691847, 0.306548, 0.884200, 0.016170, 0.844738
9462, 0.805735, 0.564045, 0.274283, 0.622469, 0.016140, 0.637685
9463, 0.248324, 0.484462, 0.343959, 0.494693, 0.016110, 0.483266
9464, 0.740807, 0.653895, 0.282399, 0.786791, 0.016080, 0.785305
9465, 0.961519, 0.498621, 0.254810, 0.524363, 0.016050, 0.522033
9466, 0.636910, 0.463587, 0.295386, 0.429323, 0.016020, 0.394002
9467, 0.278128, 0.559230, 0.340234, 0.580029, 0.015990, 0.589449
9468, 0.606597, 0.643500, 0.299175, 0.769450, 0.015960, 0.772599
9469, 0.633029, 0.560251, 0.295871, 0.594287, 0.015930, 0.605971
9470, 0.757954, 0.538036, 0.280256, 0.578792, 0.000000, 0.588148
9471, 0.157551, 0.510149, 0.355306, 0.519394, 0.015870, 0.514336
9472, 0.150738, 0.666539, 0.356158, 0.838379, 0.015840, 0.818915
9473, 0.107869, 0.679977, 0.361516, 0.843913, 0.015810, 0.822480
9474, 0.066477, 0.695069, 0.366690, 0.869991, 0.015780, 0.837466
9475, 0.050276, 0.713926, 0.368715, 0.895781, 0.015750, 0.851314
9476, 0.902076, 0.703708, 0.262241, 0.904445, 0.015720, 0.855018
9477, 0.743359, 0.478688, 0.282080, 0.454972, 0.015690, 0.428725
9478, 0.887081, 0.531467, 0.264115, 0.528680, 0.015660, 0.526049
9479, 0.899542, 0.487363, 0.262557, 0.462261, 0.015630, 0.438406
9480, 0.842630, 0.459310, 0.269671, 0.452358, 0.000000, 0.426965
9481, 0.287149, 0.480544, 0.339106, 0.479055, 0.015570, 0.461977
9482, 0.894141, 0.615594, 0.263232, 0.760086, 0.015540, 0.765711
9483, 0.211996, 0.461802, 0.348500, 0.454973, 0.015510, 0.430339
9484, 0.254036, 0.649826, 0.343246, 0.805975, 0.015480, 0.798299
9485, 0.497030, 0.643685, 0.312871, 0.782396, 0.015450, 0.781981
9486, 0.210948, 0.603973, 0.348631, 0.651800, 0.015420, 0.669386
9487, 0.552542, 0.661647, 0.305932, 0.808179, 0.015390, 0.799938
9488, 0.205157, 0.573496, 0.349355, 0.621510, 0.015360, 0.636579
9489, 0.465318, 0.666730, 0.316835, 0.811956, 0.015330, 0.802546
9490, 0.396425, 0.586863, 0.325447, 0.665579, 0.000000, 0.682487
9491, 0.081637, 0.606401, 0.364795, 0.702805, 0.015270, 0.717653
9492, 0.301609, 0.670409, 0.337299, 0.881334, 0.015240, 0.843168
9493, 0.265967, 0.654981, 0.341754, 0.757829, 0.015210, 0.764583
9494, 0.470291, 0.641704, 0.316214, 0.775727, 0.015180, 0.777153
9495, 0.293766, 0.575725, 0.338279, 0.661248, 0.015150, 0.678450
9496, 0.194463, 0.632748, 0.350692, 0.759687, 0.015120, 0.765091
9497, 0.175976, 0.639328, 0.353003, 0.813481, 0.015090, 0.803462
9498, 0.300294, 0.662920, 0.337463, 0.827647, 0.015060, 0.812335
9499, 0.240909, 0.656624, 0.344886, 0.758651, 0.015030, 0.765309
9500, 0.994055, 0.650288, 0.250743, 0.790379, 0.000000, 0.787698
9501, 0.217451, 0.422530, 0.347819, 0.408757, 0.014970, 0.370320
9502, 0.245390, 0.682837, 0.344326, 0.806246, 0.014940, 0.799855
9503, 0.609703, 0.654655, 0.298787, 0.788477, 0.014910, 0.786498
9504, 0.024875, 0.533923, 0.371891, 0.588406, 0.014880, 0.600114
9505, 0.825442, 0.700520, 0.271820, 0.918898, 0.014850, 0.861692
9506, 0.927086, 0.488567, 0.259114, 0.487518, 0.014820, 0.472909
9507, 0.644363, 0.460390, 0.294455, 0.442026, 0.014790, 0.412084
9508, 0.815078, 0.522118, 0.273115, 0.570588, 0.014760, 0.579395
9509, 0.455211, 0.467648, 0.318099, 0.486988, 0.014730, 0.475243
9510, 0.215548, 0.589761, 0.348056, 0.670984, 0.000000, 0.687796
9511, 0.974112, 0.653357, 0.253236, 0.804575, 0.014670, 0.797391
9512, 0.863295, 0.442215, 0.267088, 0.420642, 0.014640, 0.383908
9513, 0.814394, 0.459758, 0.273201, 0.466344, 0.014610, 0.447053
9514, 0.653288, 0.499963, 0.293339, 0.493997, 0.014580, 0.480985
9515, 0.929240, 0.519797, 0.258845, 0.566197, 0.014550, 0.574129
9516, 0.471661, 0.419762, 0.316042, 0.430689, 0.014520, 0.404393
9517, 0.733058, 0.591939, 0.283368, 0.663199, 0.014490, 0.680128
9518, 0.402972, 0.524737, 0.324629, 0.532376, 0.014460, 0.530697
9519, 0.541729, 0.600095, 0.307284, 0.698530, 0.014430, 0.713811
9520, 0.896805, 0.564769, 0.262899, 0.625356, 0.000000, 0.640842
9521, 0.578392, 0.468154, 0.302701, 0.455236, 0.014370, 0.429908
9522, 0.897568, 0.577155, 0.262804, 0.609523, 0.014340, 0.623623
9523, 0.445570, 0.470258, 0.319304, 0.455334, 0.014310, 0.429831
9524, 0.005468, 0.590286, 0.374316, 0.675808, 0.014280, 0.692498
9525, 0.667822, 0.737630, 0.291522, 0.933884, 0.014250, 0.870460
9526, 0.512120, 0.530646, 0.310985, 0.561992, 0.014220, 0.569047
9527, 0.916939, 0.583290, 0.260383, 0.642251, 0.014190, 0.659959
9528, 0.110124, 0.446215, 0.361234, 0.442731, 0.014160, 0.416200
9529, 0.724253, 0.665821, 0.284468, 0.864587, 0.014130, 0.835043
9530, 0.146480, 0.515782, 0.356690, 0.534773, 0.000000, 0.535240
9531, 0.504378, 0.691192, 0.311953, 0.847365, 0.014070, 0.825930
9532, 0.184553, 0.585922, 0.351931, 0.646359, 0.014040, 0.664246
9533, 0.251774, 0.670515, 0.343528, 0.823849, 0.014010, 0.811174
9534, 0.813974, 0.659647, 0.273253, 0.785492, 0.013980, 0.785718
9535, 0.687519, 0.474739, 0.289060, 0.489198, 0.013950, 0.478038
9536, 0.657012, 0.539924, 0.292873, 0.554607, 0.013920, 0.559688
9537, 0.328558, 0.531715, 0.333930, 0.566967, 0.013890, 0.575169
9538, 0.180218, 0.633376, 0.352473, 0.741414, 0.013860, 0.751973
9539, 0.087783, 0.676127, 0.364027, 0.826863, 0.013830, 0.813232
9540, 0.407606, 0.694030, 0.324049, 0.881509, 0.000000, 0.844339
9541, 0.467997, 0.600074, 0.316500, 0.696209, 0.013770, 0.712843
9542, 0.832025, 0.594225, 0.270997, 0.665311, 0.013740, 0.683433
9543, 0.557874, 0.501410, 0.305266, 0.486851, 0.013710, 0.472369
9544, 0.510664, 0.557551, 0.311167, 0.616570, 0.013680, 0.632526
9545, 0.858639, 0.585885, 0.267670, 0.643285, 0.013650, 0.661082
9546, 0.747725, 0.476538, 0.281534, 0.471886, 0.013620, 0.453365
9547, 0.551436, 0.495072, 0.306070, 0.520705, 0.013590, 0.518639
9548, 0.383099, 0.549745, 0.327113, 0.618039, 0.013560, 0.634673
9549, 0.704532, 0.594868, 0.286933, 0.707479, 0.013530, 0.723288
9550, 0.183678, 0.521538, 0.352040, 0.544308, 0.000000, 0.547200
9551, 0.217800, 0.674773, 0.347775, 0.824784, 0.013470, 0.811910
9552, 0.746360, 0.663546, 0.281705, 0.804609, 0.013440, 0.798713
9553, 0.780081, 0.511045, 0.277490, 0.524481, 0.013410, 0.522071
9554, 0.541203, 0.477285, 0.307350, 0.503277, 0.013380, 0.497494
9555, 0.413825, 0.561041, 0.323272, 0.624960, 0.013350, 0.641727
9556, 0.283802, 0.602999, 0.339525, 0.693538, 0.013320, 0.710376
9557, 0.352731, 0.619554, 0.330909, 0.762614, 0.013290, 0.768616
9558, 0.423343, 0.615068, 0.322082, 0.726361, 0.013260, 0.739350
9559, 0.536889, 0.590956, 0.307889, 0.686861, 0.013230, 0.704281
9560, 0.718667, 0.570086, 0.285167, 0.628491, 0.000000, 0.645339
9561, 0.254303, 0.505923, 0.343212, 0.535219, 0.013170, 0.536722
9562, 0.544531, 0.637661, 0.306934, 0.781334, 0.013140, 0.782266
9563, 0.372672, 0.561157, 0.328416, 0.623425, 0.013110, 0.640024
9564, 0.410989, 0.617818, 0.323626, 0.716510, 0.013080, 0.730983
9565, 0.139460, 0.625032, 0.357567, 0.697404, 0.013050, 0.714700
9566, 0.124610, 0.647950, 0.359424, 0.844840, 0.013020, 0.824033
9567, 0.709436, 0.701587, 0.286320, 0.860740, 0.012990, 0.833849
9568, 0.980859, 0.519210, 0.252393, 0.541771, 0.012960, 0.544082
9569, 0.771415, 0.438263, 0.278573, 0.417305, 0.012930, 0.380513
9570, 0.092367, 0.502003, 0.363454, 0.512285, 0.000000, 0.506495
9571, 0.969805, 0.706790, 0.253774, 0.879985, 0.012870, 0.844106
9572, 0.617967, 0.453347, 0.297754, 0.424446, 0.012840, 0.388780
9573, 0.063143, 0.548430, 0.367107, 0.587356, 0.012810, 0.599145
9574, 0.584417, 0.708614, 0.301948, 0.897359, 0.012780, 0.852709
9575, 0.159968, 0.557462, 0.355004, 0.604223, 0.012750, 0.618539
9576, 0.772999, 0.680918, 0.278375, 0.838775, 0.012720, 0.820519
9577, 0.666948, 0.496123, 0.291631, 0.510492, 0.012690, 0.504622
9578, 0.066179, 0.536232, 0.366728, 0.563306, 0.012660, 0.570444
9579, 0.259791, 0.712684, 0.342526, 0.895875, 0.012630, 0.852193
9580, 0.556597, 0.647714, 0.305425, 0.779837, 0.000000, 0.781309
9581, 0.147807, 0.558936, 0.356524, 0.617406, 0.012570, 0.633407
9582, 0.581783, 0.682696, 0.302277, 0.845861, 0.012540, 0.824681
9583, 0.016269, 0.567681, 0.372966, 0.606877, 0.012510, 0.621543
9584, 0.656913, 0.693681, 0.292886, 0.922809, 0.012480, 0.864288
9585, 0.055424, 0.525128, 0.368072, 0.565751, 0.012450, 0.574147
9586, 0.922478, 0.714549, 0.259690, 0.902403, 0.012420, 0.855366
9587, 0.215427, 0.477562, 0.348072, 0.446679, 0.012390, 0.418270
9588, 0.249889, 0.667004, 0.343764, 0.806278, 0.012360, 0.799940
9589, 0.115058, 0.646593, 0.360618, 0.785031, 0.012330, 0.784961
9590, 0.148955, 0.686913, 0.356381, 0.865004, 0.000000, 0.835458
9591, 0.178042, 0.711880, 0.352745, 0.846713, 0.012270, 0.827116
9592, 0.396224, 0.667187, 0.325472, 0.827081, 0.012240, 0.813067
9593, 0.830990, 0.616431, 0.271126, 0.704228, 0.012210, 0.720260
9594, 0.713667, 0.497212, 0.285792, 0.486682, 0.012180, 0.472249
9595, 0.451840, 0.540341, 0.318520, 0.542886, 0.012150, 0.545228
9596, 0.288142, 0.617220, 0.338982, 0.675712, 0.012120, 0.694508
9597, 0.364726, 0.631030, 0.329409, 0.762388, 0.012090, 0.768246
9598, 0.683233, 0.634131, 0.289596, 0.722387, 0.012060, 0.736602
9599, 0.711000, 0.550953, 0.286125, 0.557776, 0.012030, 0.563876
9600, 0.847534, 0.519651, 0.269058, 0.541172, 0.000000, 0.543283
9601, 0.851141, 0.495620, 0.268607, 0.479606, 0.011970, 0.462728
9602, 0.175627, 0.479069, 0.353047, 0.475365, 0.011940, 0.457964
9603, 0.043228, 0.662963, 0.369596, 0.827846, 0.011910, 0.813462
9604, 0.910646, 0.696396, 0.261169, 0.907624, 0.011880, 0.857245
9605, 0.224691, 0.471444, 0.346914, 0.450412, 0.011850, 0.423755
9606, 0.972127, 0.646681, 0.253484, 0.798623, 0.011820, 0.794376
9607, 0.309268, 0.453967, 0.336342, 0.423679, 0.011790, 0.387639
9608, 0.636271, 0.629664, 0.295466, 0.751087, 0.011760, 0.759518
9609, 0.845239, 0.536466, 0.269345, 0.577057, 0.011730, 0.587288
9610, 0.574434, 0.480435, 0.303196, 0.477989, 0.000000, 0.461486
9611, 0.839151, 0.560097, 0.270106, 0.609279, 0.011670, 0.624232
9612, 0.307716, 0.480998, 0.336535, 0.480538, 0.011640, 0.464982
9613, 0.903969, 0.637007, 0.262004, 0.752873, 0.011610, 0.761048
9614, 0.415077, 0.477347, 0.323115, 0.454012, 0.011580, 0.428390
9615, 0.272325, 0.600516, 0.340959, 0.692541, 0.011550, 0.709455
